asset_id,original_filename,logical_path,path_breadcrumb,domain,section,is_project_file,project_id,project_category_original,display_title,improved_display_title,short_title,improved_short_title,display_subtitle,document_role,inferred_document_role,professional_role_label,current_category,current_subcategory,cleaned_domain,cleaned_category,cleaned_subcategory,cleaned_domain_revised,cleaned_category_revised,classification_reason_revised,page_id,extraction_status,indexed_in_search,text_eligible_revised,preview_status_revised,needs_redigitalization,needs_redigitalization_revised,duplicate_status,duplicate_type,duplicate_action_recommendation,browse_visibility,sensitive_flag,unknown_type,unknown_type_revised,confidence_score,confidence_revised,review_status,human_review_needed,metadata_score,metadata_grade,metadata_score_revised,metadata_grade_revised,missing_metadata_fields_revised,primary_ui_badges,recommended_action,metadata_display_level,rename_needed,rename_needed_revised,suggested_filename_for_later_review,search_aliases_enhanced,title_issue_flags,file_extension_revised
asset_68ebf2872a124b1c,QS_MK2550_MAN-10134-03_GeoMx-NGS-Data-Analysis_r1_BSB.pdf,WET_LAB/NanoString GeoMx/Protocols/Newest Protocols 05.2025/QS_MK2550_MAN-10134-03_GeoMx-NGS-Data-Analysis_r1_BSB.pdf,WET_LAB › NanoString GeoMx › Protocols › Newest Protocols 05.2025,lab_operations,wet_lab_files,False,,,GEOMX — Protocol — QS MK2550 MAN 10134 03 Geo Mx NGS Data Analysis R1 BSB,GeoMX — Protocol — QS MK2550 MAN 10134 03 Geo Mx NGS Data Analysis R1 BSB,GEOMX — Protocol — QS MK2550 MAN 10134 03 Geo…,GeoMX — Protocol — QS MK2550 MAN 10134 03 Geo Mx NGS Data Analysis R1 B…,Protocol / SOP,protocol,protocol_or_sop,Protocol / SOP,Wet Lab Files,NanoString GeoMx,Wet Lab Knowledge,Protocols & SOPs,Protocol,Wet Lab Knowledge,Protocols & SOPs,wet-lab protocol or SOP,wet_lab.files,eligible_text,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.81,0.81,auto_medium_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,False,GeoMX_Protocol_QS_MK2550_MAN_10134_03_Geo_Mx_NGS_Data_Analysis_R1_BSB.pdf,QS_MK2550_MAN-10134-03_GeoMx-NGS-Data-Analysis_r1_BSB.pdf|QS_MK2550_MAN-10134-03_GeoMx-NGS-Data-Analysis_r1_BSB|GEOMX — Protocol — QS MK2550 MAN 10134 03 Geo Mx NGS Data Analysis R1 BSB|QS MK2550 MAN 10134 03 Geo Mx NGS Data Analysis R1 BSB|GeoMX — Protocol — QS MK2550 MAN 10134 03 Geo Mx NGS Data Analysis R1 BSB,,.pdf
asset_566847c5dc94bc78,MAN-10150-05_GeoMx_DSP_Manual_Slide_Prep_User_Manual_BSB.pdf,WET_LAB/NanoString GeoMx/Protocols/Protocol 07.2024/MAN-10150-05_GeoMx_DSP_Manual_Slide_Prep_User_Manual_BSB.pdf,WET_LAB › NanoString GeoMx › Protocols › Protocol 07.2024,lab_operations,wet_lab_files,False,,,GEOMX — Protocol — MAN 10150 05 Geo Mx DSP Manual Slide Prep User Manual BSB,GeoMX — Protocol — MAN 10150 05 Geo Mx DSP Manual Slide Prep User Manual BSB,GEOMX — Protocol — MAN 10150 05 Geo Mx DSP Ma…,GeoMX — Protocol — MAN 10150 05 Geo Mx DSP Manual Slide Prep User Manua…,Instruction / Handbook,protocol,instruction_or_handbook,Instruction / Handbook,Wet Lab Files,NanoString GeoMx,Wet Lab Knowledge,Protocols & SOPs,Protocol,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,eligible_text,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.81,0.81,auto_medium_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,False,GeoMX_Protocol_MAN_10150_05_Geo_Mx_DSP_Manual_Slide_Prep_User_Manual_BSB.pdf,MAN-10150-05_GeoMx_DSP_Manual_Slide_Prep_User_Manual_BSB.pdf|MAN-10150-05_GeoMx_DSP_Manual_Slide_Prep_User_Manual_BSB|GEOMX — Protocol — MAN 10150 05 Geo Mx DSP Manual Slide Prep User Manual BSB|MAN 10150 05 Geo Mx DSP Manual Slide Prep User Manual BSB|GeoMX — Protocol — MAN 10150 05 Geo Mx DSP Manual Slide Prep User Manual BSB,,.pdf
asset_847b348a27fda26f,MAN-10152-04-EX_GeoMx_DSP_Best_Practices_and_Troubleshooting_Excerpt_BSB.pdf,WET_LAB/NanoString GeoMx/Protocols/Protocol 07.2024/MAN-10152-04-EX_GeoMx_DSP_Best_Practices_and_Troubleshooting_Excerpt_BSB.pdf,WET_LAB › NanoString GeoMx › Protocols › Protocol 07.2024,lab_operations,wet_lab_files,False,,,GEOMX — Protocol — MAN 10152 04 EX Geo Mx DSP Best Practices and Troubleshooting Excerpt BSB,GeoMX — Protocol — MAN 10152 04 EX Geo Mx DSP Best Practices & Troubleshooting Excerpt BSB,GEOMX — Protocol — MAN 10152 04 EX Geo Mx DSP…,GeoMX — Protocol — MAN 10152 04 EX Geo Mx DSP Best Practices & Troubles…,Protocol / SOP,protocol,protocol_or_sop,Protocol / SOP,Wet Lab Files,NanoString GeoMx,Wet Lab Knowledge,Protocols & SOPs,Protocol,Wet Lab Knowledge,Protocols & SOPs,wet-lab protocol or SOP,wet_lab.files,eligible_text,True,True,available,False,False,canonical,exact_duplicate,canonical_keep,normal,False,False,False,0.81,0.81,auto_medium_confidence,False,100,excellent,92,excellent,,Duplicate|Indexed,ready_for_sleek_browse,normal_sleek,True,True,GeoMX_Protocol_MAN_10152_04_EX_Geo_Mx_DSP_Best_Practices_and_Troubleshooting_Excerpt_BSB.pdf,MAN-10152-04-EX_GeoMx_DSP_Best_Practices_and_Troubleshooting_Excerpt_BSB.pdf|MAN-10152-04-EX_GeoMx_DSP_Best_Practices_and_Troubleshooting_Excerpt_BSB|GEOMX — Protocol — MAN 10152 04 EX Geo Mx DSP Best Practices and Troubleshooting Excerpt BSB|MAN 10152 04 EX Geo Mx DSP Best Practices and Troubleshooting Excerpt BSB|GeoMX — Protocol — MAN 10152 04 EX Geo Mx DSP Best Practices & Troubleshooting Excerpt BSB,,.pdf
asset_820eb8564580bc24,MAN-10152-04_GeoMx_DSP_Instrument_User_Manual_for_software_3-1_BSB.pdf,WET_LAB/NanoString GeoMx/Protocols/Protocol 07.2024/MAN-10152-04_GeoMx_DSP_Instrument_User_Manual_for_software_3-1_BSB.pdf,WET_LAB › NanoString GeoMx › Protocols › Protocol 07.2024,lab_operations,wet_lab_files,False,,,GEOMX — Protocol — MAN 10152 04 Geo Mx DSP Instrument User Manual for Software 3 1 BSB,GeoMX — Protocol — MAN 10152 04 Geo Mx DSP Instrument User Manual for Software 3 1 BSB,GEOMX — Protocol — MAN 10152 04 Geo Mx DSP In…,GeoMX — Protocol — MAN 10152 04 Geo Mx DSP Instrument User Manual for S…,Instruction / Handbook,protocol,instruction_or_handbook,Instruction / Handbook,Wet Lab Files,NanoString GeoMx,Wet Lab Knowledge,Protocols & SOPs,Protocol,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,eligible_text,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.81,0.81,auto_medium_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,False,GeoMX_Protocol_MAN_10152_04_Geo_Mx_DSP_Instrument_User_Manual_for_Software_3_1_BSB.pdf,MAN-10152-04_GeoMx_DSP_Instrument_User_Manual_for_software_3-1_BSB.pdf|MAN-10152-04_GeoMx_DSP_Instrument_User_Manual_for_software_3-1_BSB|GEOMX — Protocol — MAN 10152 04 Geo Mx DSP Instrument User Manual for Software 3 1 BSB|MAN 10152 04 Geo Mx DSP Instrument User Manual for Software 3 1 BSB|GeoMX — Protocol — MAN 10152 04 Geo Mx DSP Instrument User Manual for Software 3 1 BSB,,.pdf
asset_94cef038dffe4b90,MAN-10153-05_GeoMx_DSP_NGS_Readout_User_Manual_BSB2.pdf,WET_LAB/NanoString GeoMx/Protocols/Protocol 07.2024/MAN-10153-05_GeoMx_DSP_NGS_Readout_User_Manual_BSB2.pdf,WET_LAB › NanoString GeoMx › Protocols › Protocol 07.2024,lab_operations,wet_lab_files,False,,,GEOMX — Protocol — MAN 10153 05 Geo Mx DSP NGS Readout User Manual BSB2,GeoMX — Protocol — MAN 10153 05 Geo Mx DSP NGS Readout User Manual BSB2,GEOMX — Protocol — MAN 10153 05 Geo Mx DSP NG…,GeoMX — Protocol — MAN 10153 05 Geo Mx DSP NGS Readout User Manual BSB2,Instruction / Handbook,protocol,instruction_or_handbook,Instruction / Handbook,Wet Lab Files,NanoString GeoMx,Wet Lab Knowledge,Protocols & SOPs,Protocol,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,eligible_text,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.81,0.81,auto_medium_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,False,GeoMX_Protocol_MAN_10153_05_Geo_Mx_DSP_NGS_Readout_User_Manual_BSB2.pdf,MAN-10153-05_GeoMx_DSP_NGS_Readout_User_Manual_BSB2.pdf|MAN-10153-05_GeoMx_DSP_NGS_Readout_User_Manual_BSB2|GEOMX — Protocol — MAN 10153 05 Geo Mx DSP NGS Readout User Manual BSB2|MAN 10153 05 Geo Mx DSP NGS Readout User Manual BSB2|GeoMX — Protocol — MAN 10153 05 Geo Mx DSP NGS Readout User Manual BSB2,,.pdf
asset_03bcd37c75a24724,MAN-10155-04_GeoMx_DSP_Hibernating_Procedure_for_Extended_Shutdown_BSB.pdf,WET_LAB/NanoString GeoMx/Protocols/Protocol 07.2024/MAN-10155-04_GeoMx_DSP_Hibernating_Procedure_for_Extended_Shutdown_BSB.pdf,WET_LAB › NanoString GeoMx › Protocols › Protocol 07.2024,lab_operations,wet_lab_files,False,,,GEOMX — Protocol — MAN 10155 04 Geo Mx DSP Hibernating Procedure for Extended Shutdown BSB,GeoMX — Protocol — MAN 10155 04 Geo Mx DSP Hibernating Procedure for Extended Shutdown BSB,GEOMX — Protocol — MAN 10155 04 Geo Mx DSP Hi…,GeoMX — Protocol — MAN 10155 04 Geo Mx DSP Hibernating Procedure for Ex…,Protocol / SOP,protocol,protocol_or_sop,Protocol / SOP,Wet Lab Files,NanoString GeoMx,Wet Lab Knowledge,Protocols & SOPs,Protocol,Wet Lab Knowledge,Protocols & SOPs,wet-lab protocol or SOP,wet_lab.files,eligible_text,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.81,0.81,auto_medium_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,False,GeoMX_Protocol_MAN_10155_04_Geo_Mx_DSP_Hibernating_Procedure_for_Extended_Shutdown_BSB.pdf,MAN-10155-04_GeoMx_DSP_Hibernating_Procedure_for_Extended_Shutdown_BSB.pdf|MAN-10155-04_GeoMx_DSP_Hibernating_Procedure_for_Extended_Shutdown_BSB|GEOMX — Protocol — MAN 10155 04 Geo Mx DSP Hibernating Procedure for Extended Shutdown BSB|MAN 10155 04 Geo Mx DSP Hibernating Procedure for Extended Shutdown BSB|GeoMX — Protocol — MAN 10155 04 Geo Mx DSP Hibernating Procedure for Extended Shutdown BSB,,.pdf
asset_5d37401152169749,Old reagents.xlsx,WET_LAB/Old reagents.xlsx,WET_LAB,lab_operations,wet_lab_files,False,,,Inventory — Old Reagents,Inventory — Old Reagents,Inventory — Old Reagents,Inventory — Old Reagents,Inventory / Registry,inventory,inventory_registry,Inventory / Registry,Wet Lab Files,Old reagents.xlsx,Wet Lab Knowledge,Inventories & Registries,Inventory,Wet Lab Knowledge,Inventories & Registries,inventory / registry / tracking spreadsheet,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,False,Inventory_Old_Reagents.xlsx,Old reagents.xlsx|Old reagents|Inventory — Old Reagents|Old Reagents,,.xlsx
asset_b7ee4f2be7b6f9bf,Oncosys-OVA Sample collection Vacations_.xlsx,WET_LAB/Oncosys-OVA Sample collection Vacations_.xlsx,WET_LAB,lab_operations,wet_lab_files,False,,,Spreadsheet — Oncosys OVA Sample Collection Vacations,Spreadsheet — ONCOSYS OVA Sample Collection Vacations,Spreadsheet — Oncosys OVA Sample Collection V…,Spreadsheet — ONCOSYS OVA Sample Collection Vacations,Spreadsheet,spreadsheet,spreadsheet,Spreadsheet,Wet Lab Files,Oncosys-OVA Sample collection Vacations_.xlsx,Wet Lab Knowledge,Inventories & Registries,Spreadsheet,Wet Lab Knowledge,Inventories & Registries,inventory / registry / tracking spreadsheet,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,False,Spreadsheet_ONCOSYS_OVA_Sample_Collection_Vacations.xlsx,Oncosys-OVA Sample collection Vacations_.xlsx|Oncosys-OVA Sample collection Vacations_|Spreadsheet — Oncosys OVA Sample Collection Vacations|ONCOSYS OVA Sample Collection Vacations|Spreadsheet — ONCOSYS OVA Sample Collection Vacations,,.xlsx
asset_bcc7273a0f8eaf8e,16.02.2026_KRAS_21_ EXP1_Sectioning_Order__tcycif.xlsx,WET_LAB/Orders for slides and sections/16.02.2026_KRAS_21_ EXP1_Sectioning_Order__tcycif.xlsx,WET_LAB › Orders for slides and sections,lab_operations,wet_lab_files,False,,,CYCIF — Order Form — 16 02 2026 KRAS 21 EXP1 Sectioning Order Tcycif,CyCIF — Order Form — 02 2026 Kras 21 EXP1 Sectioning Order tCyCIF,CYCIF — Order Form — 16 02 2026 KRAS 21 EXP1 …,CyCIF — Order Form — 02 2026 Kras 21 EXP1 Sectioning Order tCyCIF,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,CyCIF / tCyCIF,CyCIF/tCyCIF method or project-support file,cycif.sectioning,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,CyCIF_Order_Form_02_2026_Kras_21_EXP1_Sectioning_Order_tCyCIF.xlsx,16.02.2026_KRAS_21_ EXP1_Sectioning_Order__tcycif.xlsx|16.02.2026_KRAS_21_ EXP1_Sectioning_Order__tcycif|CYCIF — Order Form — 16 02 2026 KRAS 21 EXP1 Sectioning Order Tcycif|16.02.2026 Kras 21 EXP1 Sectioning Order tCyCIF|CyCIF — Order Form — 02 2026 Kras 21 EXP1 Sectioning Order tCyCIF,,.xlsx
asset_7c59ac6a64f805ff,19.1.2024_Sectioning_order_4_Cellcycleproject_.xlsx,WET_LAB/Orders for slides and sections/2024_Sectioning orders/19.1.2024_Sectioning_order_4_Cellcycleproject_.xlsx,WET_LAB › Orders for slides and sections › 2024_Sectioning orders,lab_operations,wet_lab_files,False,,,Order Form — 19 1 2024 Sectioning Order 4 Cellcycleproject,19.1.2024 Sectioning Order 4 Cellcycleproject — Order / Procurement Record — 2024-01-19,Order Form — 19 1 2024 Sectioning Order 4 Cel…,19.1.2024 Sectioning Order 4 Cellcycleproject — Order / Procurement Rec…,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,19.1.2024_Sectioning_Order_4_Cellcycleproject_Order_-_Procurement_Record_2024-01-19.xlsx,19.1.2024_Sectioning_order_4_Cellcycleproject_.xlsx|19.1.2024_Sectioning_order_4_Cellcycleproject_|Order Form — 19 1 2024 Sectioning Order 4 Cellcycleproject|19.1.2024 Sectioning Order 4 Cellcycleproject|19.1.2024 Sectioning Order 4 Cellcycleproject — Order / Procurement Record — 2024-01-19,,.xlsx
asset_24ca48f4eb9fd01d,2024_12_13_TLS_7__Sectioning_orde_.xlsx,WET_LAB/Orders for slides and sections/2024_Sectioning orders/2024_12_13_TLS_7__Sectioning_orde_.xlsx,WET_LAB › Orders for slides and sections › 2024_Sectioning orders,lab_operations,wet_lab_files,False,,,Order Form — 2024 12 13 TLS 7 Sectioning Orde,2024 12 13 TLS 7 Sectioning Orde — Order / Procurement Record — 2024-01-02,Order Form — 2024 12 13 TLS 7 Sectioning Orde,2024 12 13 TLS 7 Sectioning Orde — Order / Procurement Record — 2024-01…,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,2024_12_13_TLS_7_Sectioning_Orde_Order_-_Procurement_Record_2024-01-02.xlsx,2024_12_13_TLS_7__Sectioning_orde_.xlsx|2024_12_13_TLS_7__Sectioning_orde_|Order Form — 2024 12 13 TLS 7 Sectioning Orde|2024 12 13 TLS 7 Sectioning Orde|2024 12 13 TLS 7 Sectioning Orde — Order / Procurement Record — 2024-01-02,,.xlsx
asset_5ea126e011c9f3ff,2024_12_19_EyeMT_9_with_TLS_7_GeoMxslides_Sectioning_Order .xlsx,WET_LAB/Orders for slides and sections/2024_Sectioning orders/2024_12_19_EyeMT_9_with_TLS_7_GeoMxslides_Sectioning_Order .xlsx,WET_LAB › Orders for slides and sections › 2024_Sectioning orders,lab_operations,wet_lab_files,False,,,GEOMX — Order Form — 2024 12 19 Eye MT 9 with TLS 7 Geo Mxslides Sectioning Order,GeoMX — Order Form — 12 19 Eye MT 9 with TLS 7 Geo Mxslides Sectioning Order,GEOMX — Order Form — 2024 12 19 Eye MT 9 with…,GeoMX — Order Form — 12 19 Eye MT 9 with TLS 7 Geo Mxslides Sectioning…,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,GeoMX_Order_Form_12_19_Eye_MT_9_with_TLS_7_Geo_Mxslides_Sectioning_Order.xlsx,2024_12_19_EyeMT_9_with_TLS_7_GeoMxslides_Sectioning_Order .xlsx|2024_12_19_EyeMT_9_with_TLS_7_GeoMxslides_Sectioning_Order|GEOMX — Order Form — 2024 12 19 Eye MT 9 with TLS 7 Geo Mxslides Sectioning Order|2024 12 19 Eye MT 9 with TLS 7 Geo Mxslides Sectioning Order|GeoMX — Order Form — 12 19 Eye MT 9 with TLS 7 Geo Mxslides Sectioning Order,,.xlsx
asset_cd6fe8450ace0610,2024_2_19_TLS_7_sectioning_Order_Zhihan_.xlsx,WET_LAB/Orders for slides and sections/2024_Sectioning orders/2024_2_19_TLS_7_sectioning_Order_Zhihan_.xlsx,WET_LAB › Orders for slides and sections › 2024_Sectioning orders,lab_operations,wet_lab_files,False,,,Order Form — 2024 2 19 TLS 7 Sectioning Order Zhihan,2024 2 19 TLS 7 Sectioning Order Zhihan — Order / Procurement Record — 2024-02-01,Order Form — 2024 2 19 TLS 7 Sectioning Order…,2024 2 19 TLS 7 Sectioning Order Zhihan — Order / Procurement Record —…,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,2024_2_19_TLS_7_Sectioning_Order_Zhihan_Order_-_Procurement_Record_2024-02-01.xlsx,2024_2_19_TLS_7_sectioning_Order_Zhihan_.xlsx|2024_2_19_TLS_7_sectioning_Order_Zhihan_|Order Form — 2024 2 19 TLS 7 Sectioning Order Zhihan|2024 2 19 TLS 7 Sectioning Order Zhihan|2024 2 19 TLS 7 Sectioning Order Zhihan — Order / Procurement Record — 2024-02-01,,.xlsx
asset_dfadea64e7f92998,2024_3_26_SPACE_12_Sectioning order .xlsx,WET_LAB/Orders for slides and sections/2024_Sectioning orders/2024_3_26_SPACE_12_Sectioning order .xlsx,WET_LAB › Orders for slides and sections › 2024_Sectioning orders,lab_operations,wet_lab_files,False,,,Order Form — 2024 3 26 SPACE 12 Sectioning Order,2024 3 26 SPACE 12 Sectioning Order — Order / Procurement Record — 2024-03-02,Order Form — 2024 3 26 SPACE 12 Sectioning Order,2024 3 26 SPACE 12 Sectioning Order — Order / Procurement Record — 2024…,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,2024_3_26_SPACE_12_Sectioning_Order_Order_-_Procurement_Record_2024-03-02.xlsx,2024_3_26_SPACE_12_Sectioning order .xlsx|2024_3_26_SPACE_12_Sectioning order|Order Form — 2024 3 26 SPACE 12 Sectioning Order|2024 3 26 SPACE 12 Sectioning Order|2024 3 26 SPACE 12 Sectioning Order — Order / Procurement Record — 2024-03-02,,.xlsx
asset_9aea0973d41aa90e,7.12.2024_EyeMT_9-TLS_7pair sectioning.xlsx,WET_LAB/Orders for slides and sections/2024_Sectioning orders/7.12.2024_EyeMT_9-TLS_7pair sectioning.xlsx,WET_LAB › Orders for slides and sections › 2024_Sectioning orders,lab_operations,wet_lab_files,False,,,Order Form — 7 12 2024 Eye MT 9 TLS 7pair Sectioning,7.12.2024 Eye MT 9 TLS 7pair Sectioning — Order / Procurement Record — 2024-12-07,Order Form — 7 12 2024 Eye MT 9 TLS 7pair Sec…,7.12.2024 Eye MT 9 TLS 7pair Sectioning — Order / Procurement Record —…,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,7.12.2024_Eye_MT_9_TLS_7pair_Sectioning_Order_-_Procurement_Record_2024-12-07.xlsx,7.12.2024_EyeMT_9-TLS_7pair sectioning.xlsx|7.12.2024_EyeMT_9-TLS_7pair sectioning|Order Form — 7 12 2024 Eye MT 9 TLS 7pair Sectioning|7.12.2024 Eye MT 9 TLS 7pair Sectioning|7.12.2024 Eye MT 9 TLS 7pair Sectioning — Order / Procurement Record — 2024-12-07,,.xlsx
asset_f3d6e53c65e58b46, 28.10.2025_4_Cellcycleproject_Exp11_H&E_order_.xlsx,WET_LAB/Orders for slides and sections/2025_Sectioning Orders/ 28.10.2025_4_Cellcycleproject_Exp11_H&E_order_.xlsx,WET_LAB › Orders for slides and sections › 2025_Sectioning Orders,lab_operations,wet_lab_files,False,,,Order Form — 28 10 2025 4 Cellcycleproject Exp11 H&E Order,28.10.2025 4 Cellcycleproject Exp11 H&E Order — Order / Procurement Record — 2025-10-28,Order Form — 28 10 2025 4 Cellcycleproject Ex…,28.10.2025 4 Cellcycleproject Exp11 H&E Order — Order / Procurement Rec…,Order / Procurement Record,order_form,order_record,Order / Procurement Record,Wet Lab Files,Orders for slides and sections,Orders & Procurement,Billing & Accounts,Order Form,Wet Lab Knowledge,Lab Operations,general wet-lab operation,wet_lab.files,extracted,True,True,available,False,False,unique,not_duplicate,none,normal,False,False,False,0.95,0.95,auto_high_confidence,False,100,excellent,100,excellent,,Indexed,ready_for_sleek_browse,normal_sleek,True,True,28.10.2025_4_Cellcycleproject_Exp11_HandE_Order_Order_-_Procurement_Record_2025-10-28.xlsx,28.10.2025_4_Cellcycleproject_Exp11_H&E_order_.xlsx|28.10.2025_4_Cellcycleproject_Exp11_H&E_order_|Order Form — 28 10 2025 4 Cellcycleproject Exp11 H&E Order|28.10.2025 4 Cellcycleproject Exp11 H&E Order|28.10.2025 4 Cellcycleproject Exp11 H&E Order — Order / Procurement Record — 2025-10-28,,.xlsx
